Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue
ENSMUSG00000017002;0.0267111731803882;0.4726842129708474;0.2574420672793211;0.4703388745801224;0.0460534450949653;0.720670327521507;WT;2.6147094381248643;0.7894195049994001;OUI;NON
ENSMUSG00000020399;0.1443482792259554;1.9113976243438957;1.0226104543084291;1.0783646794752466;0.0493636061925461;0.98699144106453;WT;2.4453247542613497;0.0503353994882449;OUI;NON
ENSMUSG00000020434;0.3487797320547471;0.3066361788956654;0.886520548605121;0.5477071461928248;0.0492575817933192;0.4752275507865079;WT;1.0976648957578086;-0.7711280886454493;OUI;NON
ENSMUSG00000025582;0.0986732855164229;0.1903182594846126;0.4261183933718084;0.1820698136045211;0.0469509373956802;0.424798731898865;WT;1.9922074817573736;-1.1748190951233592;OUI;NON
ENSMUSG00000025608;112.57255743299552;77.35511102698096;53.10775001592663;73.71256315276065;0.0050962919425938;0.5536774580332883;WT;-1.3376039727536493;0.3883575227990502;OUI;NON
ENSMUSG00000025900;0.2851168860362883;0.464737817424224;1.0149832420206226;1.2193828245126137;0.0474028734315868;0.8616110776539825;WT;1.5761572591474446;0.2474386185962533;OUI;NON
ENSMUSG00000026587;0.4657486282183162;0.4115483677182392;0.2292799755656559;0.5075414615455209;0.0486591646631517;0.2708176543892953;WT;-1.2525271811731449;1.045363882924618;OUI;NON
ENSMUSG00000028874;0.2064535911024856;0.7712337979973609;1.0894308418619776;0.772748949300107;0.0499169089595157;0.7752429059927256;WT;1.992578126040822;-0.5322851746063;OUI;NON
ENSMUSG00000032021;0.0103598350079516;0.0492495737320953;0.198160532114982;0.0389381435912695;0.0464518530303815;1.0;WT;3.541913353615427;-2.3931276269346142;OUI;NON
ENSMUSG00000033213;0.0305911818855822;0.0625852842873847;0.5245963585347894;0.1450926251203319;0.0490532700338126;0.3440658267590353;WT;3.6678431193050143;-1.843811054072608;OUI;NON
ENSMUSG00000037188;0.010760158073282;0.109748265754815;0.2189095072006051;0.1742437515447728;0.0135122707033857;0.8432416704134551;WT;3.9697459763770486;-0.4594619956243069;OUI;NON
ENSMUSG00000044055;0.016562560193489;0.0739573293459185;0.2085721948869615;0.2769564122589466;0.0271328965813405;0.791800370289295;WT;3.3162234152222267;0.399549387585132;OUI;NON
ENSMUSG00000044927;0.1449602604515877;0.3329570767872121;0.4906495943177178;0.6536231438654134;0.047129609357291;0.8056375991885558;WT;1.5324370899351332;0.3003391110530428;OUI;NON
ENSMUSG00000049744;1.0182112546305928;1.2589830907672717;2.655145971204525;1.2156513404934306;0.0487613201721888;0.1008235492368606;WT;1.0838804415899683;-1.1778378648612953;OUI;NON
ENSMUSG00000052087;0.3000366844171708;0.7271286712681901;0.9880872169259812;0.7341177679331452;0.0494862188161386;0.6847284634989694;WT;1.3601666606723704;-0.4724174050338053;OUI;NON
ENSMUSG00000052316;0.7279094572913997;70.83999902293016;0.3631664037880848;43.53901091154884;0.0490548807472563;1.8626315118631927e-11;WT;-1.2914710042392126;6.783543541314098;OUI;OUI
ENSMUSG00000063193;0.2672796318447907;0.8599874452404127;0.8373855309325653;0.6113146207130847;0.0486017247981908;0.628553090104191;WT;1.2216607752046666;-0.5421162299918661;OUI;NON
ENSMUSG00000064368;1233.6006276161188;912.6488094003122;344.3067543078279;113.65128631973391;0.0466447041864146;0.0126358036654207;WT;-2.172948562832136;-1.6495058628352002;OUI;NON
ENSMUSG00000071005;0.0103598350079516;0.0402020281171233;0.2164084411193708;0.0433084049841811;0.0432653465898593;1.0;WT;3.641948104024772;-2.4349199228052285;OUI;NON
ENSMUSG00000074519;1.1630578095286557;0.9159824544160112;0.6623672713094042;0.7844134049291415;0.0480119556220616;0.8410704573253097;WT;-1.1200392791291938;0.2376649450772404;OUI;NON
ENSMUSG00000075410;0.1429146450884644;0.2992979776232262;0.5028954129648582;0.3840029715930749;0.046692873996726;0.7081076977874244;WT;1.537397490879351;-0.4355015250700982;OUI;NON
ENSMUSG00000078496;0.6409587008538792;0.9734156816613608;0.3378551401883701;0.4668882155680496;0.0456473070543204;0.791800370289295;WT;-1.1941639430855058;0.3503559545520898;OUI;NON
ENSMUSG00000097015;0.1880794366000276;0.1449365920430609;0.0507393269879904;0.1103096519707287;0.0491542451732789;1.0;WT;-2.2978077619017685;1.152491073103591;OUI;NON
ENSMUSG00000110626;0.1286750432923968;0.3327527271874756;0.4068092201293422;0.3437663627942696;0.0483200127356412;0.8153327087421315;WT;1.5149980044072529;-0.2746828979072697;OUI;NON
ENSMUSG00000112895;0.0080811185640793;0.0462042639742141;0.2131763052696301;0.1232720799254074;0.0369090747291659;0.758697425037897;WT;4.01449245030888;-0.8829251049036086;OUI;NON
ENSMUSG00000118670;0.0561013858699791;0.0906944570316547;0.3326472962753766;0.0924679370690819;0.0496173292295792;0.1247109195514298;WT;1.9981400577779245;-1.9528964458190148;OUI;NON
