Ensembl_Gene_ID;Moyenne_CPM_WT;Moyenne_CPM_WT_treated;Moyenne_CPM_Disease;Moyenne_CPM_Rescue;Pvalue_Patho;Pvalue_Rescue;Ref_Utilisee;Log2FC_Patho;Log2FC_Rescue;Significatif_Patho;Significatif_Rescue
ENSG00000136717;0.9824192567155295;1923.806288016827;1.6671464088578145;1826.5600648526397;5.2383942795414255e-140;7.263389123993378e-134;WT treated;-10.328196944348909;10.263672709533841;OUI;OUI
ENSMUSG00000000031;933.589973910356;1068.1434856593144;2759.4196891674437;1174.9582557210806;6.460939364022542e-24;2.886281891278119e-16;WT treated;1.2176382716788379;-1.0688197216011193;OUI;OUI
ENSMUSG00000000058;43.77491549406967;52.44556721265313;24.570801265509285;48.891513525891355;4.899404543600625e-16;3.3320760183898146e-13;WT treated;-1.2503679946639006;1.1541355881665152;OUI;OUI
ENSMUSG00000000183;7.6144350038766815;9.465137759666261;4.452883554989986;8.181877992643594;3.1298055979638975e-07;9.444884400550496e-05;WT treated;-1.2414100093827762;1.0411564126031339;OUI;OUI
ENSMUSG00000000214;0.010832404183864462;0.05343803503311337;0.361422461992842;0.03188247460526105;0.0023825898284734557;0.0010004627387000514;WT treated;2.7071553181713135;-3.3980932348275372;OUI;OUI
ENSMUSG00000000244;0.11224398072597659;0.17359779771582584;0.7866415434008258;0.12691625630340603;6.111715046293916e-05;2.3558126091389815e-05;WT treated;2.0049783623635506;-2.464843450633984;OUI;OUI
ENSMUSG00000000290;1.0180709644616102;0.852543163630488;2.4932415321562;1.2866987302540775;5.6444084795755294e-05;0.024225305915961236;WT treated;1.3941450670667062;-0.7994428727060073;OUI;OUI
ENSMUSG00000000305;10.206698814106906;9.95012525517778;1.2525954177281688;9.480969501006454;9.887312877687083e-30;1.0606877586856458e-18;WT treated;-3.1347432543786367;3.0677420241108333;OUI;OUI
ENSMUSG00000000308;0.05344609928952041;0.01621425700810184;1.089863450436214;0.04672344367834005;3.1102729708813927e-07;2.6695383781482537e-09;WT treated;5.912656319132073;-4.414229994717732;OUI;OUI
ENSMUSG00000000317;9.32740681208111;9.2075071664784;3.5118198574955892;11.122213600296838;1.2843307206071092e-09;0.00045530010702850044;WT treated;-1.5414265058025571;1.8083400129721718;OUI;OUI
ENSMUSG00000000320;1.6703744712312136;1.694947866379445;10.317194550187727;1.4546926474834223;2.278603340934301e-27;2.6377854649312623e-34;WT treated;2.436930540549717;-2.6692955727301775;OUI;OUI
ENSMUSG00000000567;2.265386995135188;1.2612563593986748;9.842242421782359;1.830536709637002;2.505579920753723e-25;3.591481373092392e-14;WT treated;2.8093374646336002;-2.261040241191204;OUI;OUI
ENSMUSG00000000628;609.5693914208491;570.1081458672159;310.78968285915425;577.8610844277928;1.287297429587956e-07;4.286179480229446e-09;WT treated;-1.0305553052923715;1.0571141170221394;OUI;OUI
ENSMUSG00000000682;0.3047160659419806;0.4683408467131453;1.8412821463269717;0.5316377031418456;2.624846260310842e-06;2.044040952920186e-05;WT treated;1.8206180518714934;-1.6278276455065186;OUI;OUI
ENSMUSG00000000739;1.6373782922873976;1.526541413321521;4.147329818687378;1.5702292512805438;2.120250245228658e-06;0.0017971102664304773;WT treated;1.292545993278686;-1.2332117412216699;OUI;OUI
ENSMUSG00000000753;58.58482623602362;33.17283202855501;99.94350993995158;42.9125213138158;6.922762451608152e-20;1.1103136304099208e-05;WT treated;1.4379131701615162;-1.0619998696295254;OUI;OUI
ENSMUSG00000000794;4.057868477346875;5.825383796118812;35.63892184314738;6.515257456400057;5.9413546620288954e-49;2.659627653245014e-29;WT treated;2.4626176542733247;-2.297423132924271;OUI;OUI
ENSMUSG00000000942;1.4453644489212094;1.1530341785182197;2.593920004111013;1.4196421940828572;0.00043100791759478516;0.01497784350243233;WT treated;1.0305207053121754;-0.7143806147646775;OUI;OUI
ENSMUSG00000000948;0.5489556561864147;0.5874712565153227;0.19355811476304263;0.5970478551233263;0.005027847862898264;0.002311317623324613;WT treated;-1.7799484848738314;1.7957438230983653;OUI;OUI
ENSMUSG00000001020;0.8869024863863691;1.0184281811878289;58.08902100771902;2.0770020607976307;5.549989711681916e-220;4.339379703206828e-132;WT treated;5.6739334886824;-4.646357735158045;OUI;OUI
ENSMUSG00000001021;0.03249721255159339;0.00810712850405092;0.469026308387428;0.029089882418087736;0.0004576441144583818;0.00010725528795237232;WT treated;5.41630039919677;-3.802005683511283;OUI;OUI
ENSMUSG00000001025;28.30834748065837;26.065055413407237;90.57199913941386;31.059386788166478;8.781417155622244e-61;8.343395711868763e-35;WT treated;1.6438829625402134;-1.3860886730249642;OUI;OUI
ENSMUSG00000001131;0.6341389887239335;0.700320684106772;48.45164240267813;2.208308415159534;4.601773578980729e-152;6.204856124360149e-28;WT treated;5.953438270756457;-4.2940599514292215;OUI;OUI
ENSMUSG00000001228;0.9785488398912405;0.8618848310992314;0.34904340180575355;0.9875361757147618;0.0006857821769878694;0.00015910528657463651;WT treated;-1.4601144260095584;1.6701716178301997;OUI;OUI
ENSMUSG00000001247;0.42071255238075284;0.29927673529259885;0.8822335863893567;0.3372357623324792;0.0019516207232464083;0.027341961089940938;WT treated;1.4003300870812436;-1.2149185369787858;OUI;OUI
ENSMUSG00000001300;13.659900446801487;13.757512379759481;5.349697121599389;11.954082070395485;1.3823116515965476e-24;1.2988953752774038e-12;WT treated;-1.5177256124689893;1.317046177781945;OUI;OUI
